place_id,place_name,status,image_url,license_short,license_url,artist,credit,attribution_required,source_file_page,title
77,Ar,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Ar_Brigourien_%28les_Causeurs%29.jpg/1200px-Ar_Brigourien_%28les_Causeurs%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Gzen92,Own work,True,https://commons.wikimedia.org/wiki/File:Ar_Brigourien_(les_Causeurs).jpg,File:Ar Brigourien (les Causeurs).jpg
770,Masrekah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/California_Digital_Library_%28IA_wyldsscriptureat00wyldrich%29.pdf/page1-1200px-California_Digital_Library_%28IA_wyldsscriptureat00wyldrich%29.pdf.jpg,Public domain,,"Wyld, James, 1790-1836","Internet Archive identifier: wyldsscriptureat00wyldrich
https://archive.org/download/wyldsscriptureat00wyldrich/wyldsscriptureat00wyldrich.pdf",False,https://commons.wikimedia.org/wiki/File:California_Digital_Library_(IA_wyldsscriptureat00wyldrich).pdf,File:California Digital Library (IA wyldsscriptureat00wyldrich).pdf
771,Massah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Abdullah_ibn_Rawaha_mosque%2C_Massah.JPG/1200px-Abdullah_ibn_Rawaha_mosque%2C_Massah.JPG,Public domain,,Maher27777,Own work,False,"https://commons.wikimedia.org/wiki/File:Abdullah_ibn_Rawaha_mosque,_Massah.JPG","File:Abdullah ibn Rawaha mosque, Massah.JPG"
772,Mattanah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/A_popular_harmony_of_the_Bible.._%28IA_popularharmonyof00whee%29.pdf/page1-1200px-A_popular_harmony_of_the_Bible.._%28IA_popularharmonyof00whee%29.pdf.jpg,Public domain,,"Wheeler, H. M","https://archive.org/details/popularharmonyof00whee
https://archive.org/download/popularharmonyof00whee/popularharmonyof00whee.pdf",False,https://commons.wikimedia.org/wiki/File:A_popular_harmony_of_the_Bible.._(IA_popularharmonyof00whee).pdf,File:A popular harmony of the Bible.. (IA popularharmonyof00whee).pdf
773,Mearah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Biblical_Researches_in_Palestine%2C_Mount_Sinai_and_Arabia_Petraea-_A_Journal_of_Travels_in_the_year_1838%2C_drawn_up_from_the_original_diaries%2C_with_historical_illustrations_%28IA_dli.granth.70450%29.pdf/page1-1200px-thumbnail.pdf.jpg,Public domain,,"Robinson, E.
Smith, E.
Robinson, Edward (Ill.)","Internet Archive identifier: dli.granth.70450
https://archive.org/download/dli.granth.70450/70450.pdf",False,"https://commons.wikimedia.org/wiki/File:Biblical_Researches_in_Palestine,_Mount_Sinai_and_Arabia_Petraea-_A_Journal_of_Travels_in_the_year_1838,_drawn_up_from_the_original_diaries,_with_historical_illustrations_(IA_dli.granth.70450).pdf","File:Biblical Researches in Palestine, Mount Sinai and Arabia Petraea- A Journal of Travels in the year 1838, drawn up from the original diaries, with historical illustrations (IA dli.granth.70450).pdf"
774,Meconah,no_allowed_image_found,,,,,,,,
775,Medeba,ok,https://upload.wikimedia.org/wikipedia/commons/3/3e/CP04-12_Corades_medeba_medeba_%283431263308%29.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"NSG group from Lund, Sweden",CP04-12 Corades medeba medeba,False,https://commons.wikimedia.org/wiki/File:CP04-12_Corades_medeba_medeba_(3431263308).jpg,File:CP04-12 Corades medeba medeba (3431263308).jpg
776,Media,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Briza_media_-_keskmine_v%C3%A4rihein.jpg/1200px-Briza_media_-_keskmine_v%C3%A4rihein.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Ivar Leidus,Own work,True,https://commons.wikimedia.org/wiki/File:Briza_media_-_keskmine_värihein.jpg,File:Briza media - keskmine värihein.jpg
777,Megiddo,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Megiddo_Prison_0675_%28520317013%29.jpg/1200px-Megiddo_Prison_0675_%28520317013%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"James Emery from Douglasville, United States",Megiddo Prison_0675,True,https://commons.wikimedia.org/wiki/File:Megiddo_Prison_0675_(520317013).jpg,File:Megiddo Prison 0675 (520317013).jpg
778,Me-jarkon,no_allowed_image_found,,,,,,,,
779,Memphis,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/BMW_i8_Memphis_Style%2C_IAA_2017%2C_Frankfurt_%281Y7A3298%29.jpg/1200px-BMW_i8_Memphis_Style%2C_IAA_2017%2C_Frankfurt_%281Y7A3298%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Matti Blume,Own work,True,"https://commons.wikimedia.org/wiki/File:BMW_i8_Memphis_Style,_IAA_2017,_Frankfurt_(1Y7A3298).jpg","File:BMW i8 Memphis Style, IAA 2017, Frankfurt (1Y7A3298).jpg"
78,Arab,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/2016_Singapur%2C_Kampong_Glam%2C_Skrzy%C5%BCowanie_ulic-_Arab_Street_i_North_Bridge_Road.jpg/1200px-2016_Singapur%2C_Kampong_Glam%2C_Skrzy%C5%BCowanie_ulic-_Arab_Street_i_North_Bridge_Road.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Marcin Konsek,Own work,True,"https://commons.wikimedia.org/wiki/File:2016_Singapur,_Kampong_Glam,_Skrzyżowanie_ulic-_Arab_Street_i_North_Bridge_Road.jpg","File:2016 Singapur, Kampong Glam, Skrzyżowanie ulic- Arab Street i North Bridge Road.jpg"
780,Mephaath,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/A_Dictionary_of_the_Bible_Volume_3.pdf/page1-1200px-A_Dictionary_of_the_Bible_Volume_3.pdf.jpg,Public domain,,"James Hastings, et. al.",archive.org,False,https://commons.wikimedia.org/wiki/File:A_Dictionary_of_the_Bible_Volume_3.pdf,File:A Dictionary of the Bible Volume 3.pdf
781,Merathaim,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/California_Digital_Library_%28IA_wyldsscriptureat00wyldrich%29.pdf/page1-1200px-California_Digital_Library_%28IA_wyldsscriptureat00wyldrich%29.pdf.jpg,Public domain,,"Wyld, James, 1790-1836","Internet Archive identifier: wyldsscriptureat00wyldrich
https://archive.org/download/wyldsscriptureat00wyldrich/wyldsscriptureat00wyldrich.pdf",False,https://commons.wikimedia.org/wiki/File:California_Digital_Library_(IA_wyldsscriptureat00wyldrich).pdf,File:California Digital Library (IA wyldsscriptureat00wyldrich).pdf
782,Meribah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/%281%29_Prospect_of_Mount_Sinai_from_the_port_of_Tor_the_coast_of_the_Red_Sea_%282%29_The_Rock_of_Meribah_-_Thompson_Charles_-_1752.jpg/1200px-%281%29_Prospect_of_Mount_Sinai_from_the_port_of_Tor_the_coast_of_the_Red_Sea_%282%29_The_Rock_of_Meribah_-_Thompson_Charles_-_1752.jpg,Public domain,,Charles Thomson (18th century),http://eng.travelogues.gr/collection.php?view=372,False,https://commons.wikimedia.org/wiki/File:(1)_Prospect_of_Mount_Sinai_from_the_port_of_Tor_the_coast_of_the_Red_Sea_(2)_The_Rock_of_Meribah_-_Thompson_Charles_-_1752.jpg,File:(1) Prospect of Mount Sinai from the port of Tor the coast of the Red Sea (2) The Rock of Meribah - Thompson Charles - 1752.jpg
783,Meribah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/%281%29_Prospect_of_Mount_Sinai_from_the_port_of_Tor_the_coast_of_the_Red_Sea_%282%29_The_Rock_of_Meribah_-_Thompson_Charles_-_1752.jpg/1200px-%281%29_Prospect_of_Mount_Sinai_from_the_port_of_Tor_the_coast_of_the_Red_Sea_%282%29_The_Rock_of_Meribah_-_Thompson_Charles_-_1752.jpg,Public domain,,Charles Thomson (18th century),http://eng.travelogues.gr/collection.php?view=372,False,https://commons.wikimedia.org/wiki/File:(1)_Prospect_of_Mount_Sinai_from_the_port_of_Tor_the_coast_of_the_Red_Sea_(2)_The_Rock_of_Meribah_-_Thompson_Charles_-_1752.jpg,File:(1) Prospect of Mount Sinai from the port of Tor the coast of the Red Sea (2) The Rock of Meribah - Thompson Charles - 1752.jpg
784,Meribah-kadesh,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/A_century_sermon_%28IA_centurysermon00mcka%29.pdf/page1-1200px-A_century_sermon_%28IA_centurysermon00mcka%29.pdf.jpg,Public domain,,"McKay, Neill. [from old catalog]","https://archive.org/details/centurysermon00mcka
https://archive.org/download/centurysermon00mcka/centurysermon00mcka.pdf",False,https://commons.wikimedia.org/wiki/File:A_century_sermon_(IA_centurysermon00mcka).pdf,File:A century sermon (IA centurysermon00mcka).pdf
785,Merom,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/121117_kibbutz_merom_golan_PikiWiki_Israel.png/1200px-121117_kibbutz_merom_golan_PikiWiki_Israel.png,Public domain,,יעקב שם טוב,Israel Preker via the PikiWiki - Israel free image collection project,False,https://commons.wikimedia.org/wiki/File:121117_kibbutz_merom_golan_PikiWiki_Israel.png,File:121117 kibbutz merom golan PikiWiki Israel.png
786,Meroz,ok,https://upload.wikimedia.org/wikipedia/commons/8/87/Meroz.JPG,Public domain,,eman,Own work,False,https://commons.wikimedia.org/wiki/File:Meroz.JPG,File:Meroz.JPG
787,Mesha,ok,https://upload.wikimedia.org/wikipedia/commons/a/a3/117044_kfar_tabor_mesha_PikiWiki_Israel.jpg,Public domain,,שטרנברג,Israel Preker via the PikiWiki - Israel free image collection project,False,https://commons.wikimedia.org/wiki/File:117044_kfar_tabor_mesha_PikiWiki_Israel.jpg,File:117044 kfar tabor mesha PikiWiki Israel.jpg
788,Meshech,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Meshech_Weare_Signature.svg/1200px-Meshech_Weare_Signature.svg.png,Public domain,,"Connormah, Meshech Weare","Own work by uploader, traced in Adobe Illustrator from http://www.heritagecs.com/Pictures/weare.jpg",False,https://commons.wikimedia.org/wiki/File:Meshech_Weare_Signature.svg,File:Meshech Weare Signature.svg
789,Meshech-Tubal,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/%28untitled%29_The_North_American_Review%2C_%281851-07-01%29%2C_pages_238-267_%28IA_jstor-40794549%29.pdf/page1-1200px-%28untitled%29_The_North_American_Review%2C_%281851-07-01%29%2C_pages_238-267_%28IA_jstor-40794549%29.pdf.jpg,Public domain,,,"Internet Archive identifier: jstor-40794549
https://archive.org/download/jstor-40794549/40794549.pdf
IA contributor: JSTOR",False,"https://commons.wikimedia.org/wiki/File:(untitled)_The_North_American_Review,_(1851-07-01),_pages_238-267_(IA_jstor-40794549).pdf","File:(untitled) The North American Review, (1851-07-01), pages 238-267 (IA jstor-40794549).pdf"
79,Arabah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Arabah_%28997008137324305171.jpg/1200px-Arabah_%28997008137324305171.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Benno Rothenberg,This image is available from National Library of Israel under the digital ID: 997008137324305171,True,https://commons.wikimedia.org/wiki/File:Arabah_(997008137324305171.jpg,File:Arabah (997008137324305171.jpg
790,Mesopotamia,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Assyrian_military_campaign_in_southern_Mesopotamia%2C_Assyrian_king_in_his_royal_chariot%2C_7th_century_BC%2C_from_Nineveh%2C_Iraq._The_British_Museum.jpg/1200px-Assyrian_military_campaign_in_southern_Mesopotamia%2C_Assyrian_king_in_his_royal_chariot%2C_7th_century_BC%2C_from_Nineveh%2C_Iraq._The_British_Museum.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,True,"https://commons.wikimedia.org/wiki/File:Assyrian_military_campaign_in_southern_Mesopotamia,_Assyrian_king_in_his_royal_chariot,_7th_century_BC,_from_Nineveh,_Iraq._The_British_Museum.jpg","File:Assyrian military campaign in southern Mesopotamia, Assyrian king in his royal chariot, 7th century BC, from Nineveh, Iraq. The British Museum.jpg"
791,Metheg-ammah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/An_equalisation_of_every_item_of_Scripture_money%2C_weight%2C_and_measure_.._%28IA_equalisationofev00pale%29.pdf/page1-1200px-An_equalisation_of_every_item_of_Scripture_money%2C_weight%2C_and_measure_.._%28IA_equalisationofev00pale%29.pdf.jpg,Public domain,,"Palethorpe, Joseph","https://archive.org/details/equalisationofev00pale
https://archive.org/download/equalisationofev00pale/equalisationofev00pale.pdf",False,"https://commons.wikimedia.org/wiki/File:An_equalisation_of_every_item_of_Scripture_money,_weight,_and_measure_.._(IA_equalisationofev00pale).pdf","File:An equalisation of every item of Scripture money, weight, and measure .. (IA equalisationofev00pale).pdf"
792,Michmas,ok,https://upload.wikimedia.org/wikipedia/commons/1/15/Nachal_Michmas_04.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Daniel Ventura,Own work,True,https://commons.wikimedia.org/wiki/File:Nachal_Michmas_04.jpg,File:Nachal Michmas 04.jpg
793,Michmash,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/A._Laby%CB%90_Battle_of_Michmash_%28Cassell%27s_Illustrated_Universal_History%29.jpg/1200px-A._Laby%CB%90_Battle_of_Michmash_%28Cassell%27s_Illustrated_Universal_History%29.jpg,Public domain,,Auguste François Laby,Cassell's illustrated universal history,False,https://commons.wikimedia.org/wiki/File:A._Labyː_Battle_of_Michmash_(Cassell's_Illustrated_Universal_History).jpg,File:A. Labyː Battle of Michmash (Cassell's Illustrated Universal History).jpg
794,Michmethath,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Michmethath_which_is_before_Shechem.jpg/1200px-Michmethath_which_is_before_Shechem.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Daniel Ventura,Own work,True,https://commons.wikimedia.org/wiki/File:Michmethath_which_is_before_Shechem.jpg,File:Michmethath which is before Shechem.jpg
795,Middin,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/A_New_Glossary_of_the_Dialect_of_the_Huddersfield_District_%281928%29.pdf/page1-1200px-A_New_Glossary_of_the_Dialect_of_the_Huddersfield_District_%281928%29.pdf.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Walter E. Haigh,https://huddersfield.exposed/wiki/A_New_Glossary_of_the_Dialect_of_the_Huddersfield_District_(1928)_by_Walter_E._Haigh#page/n3/mode/2up,False,https://commons.wikimedia.org/wiki/File:A_New_Glossary_of_the_Dialect_of_the_Huddersfield_District_(1928).pdf,File:A New Glossary of the Dialect of the Huddersfield District (1928).pdf
796,Midian,ok,https://upload.wikimedia.org/wikipedia/commons/d/dc/2016_MIDIAN_CANDIDATO_VICE-PREFEITO_DUQUE_DE_CAXIAS_-_TSE.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Portal de Dados Abertos do Tribunal Superior Eleitoral do Brasil (TSE),https://dadosabertos.tse.jus.br/dataset/,True,https://commons.wikimedia.org/wiki/File:2016_MIDIAN_CANDIDATO_VICE-PREFEITO_DUQUE_DE_CAXIAS_-_TSE.jpg,File:2016 MIDIAN CANDIDATO VICE-PREFEITO DUQUE DE CAXIAS - TSE.jpg
797,Migdal-el,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/%28untitled%29_The_North_American_Review%2C_%281863-07-01%29%2C_pages_74-101_%28IA_jstor-25100384%29.pdf/page1-1200px-%28untitled%29_The_North_American_Review%2C_%281863-07-01%29%2C_pages_74-101_%28IA_jstor-25100384%29.pdf.jpg,Public domain,,,"Internet Archive identifier: jstor-25100384
https://archive.org/download/jstor-25100384/25100384.pdf
IA contributor: JSTOR",False,"https://commons.wikimedia.org/wiki/File:(untitled)_The_North_American_Review,_(1863-07-01),_pages_74-101_(IA_jstor-25100384).pdf","File:(untitled) The North American Review, (1863-07-01), pages 74-101 (IA jstor-25100384).pdf"
798,Migdal-gad,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Gwyddoniadur_Cyf_07.pdf/page1-1200px-Gwyddoniadur_Cyf_07.pdf.jpg,Public domain,,"John Parry, Thomas Gee",https://www.google.com/search?q=gwyddoniadur&amp;newwindow=1&amp;rlz=1C1CHBF_en-GBGB690GB690&amp;tbm=bks&amp;sxsrf=ALiCzsYmshNP-Z26YBTlNJfgKUBALfarjw:1665143092810&amp;source=lnt&amp;tbs=bkv:f&amp;sa=X&amp;ved=2ahUKEwiu96-0hc76AhXrSkEAHb6sDpsQpwV6BAgBEBM&amp;biw=1600&amp;bih=700&amp;dpr=1,False,https://commons.wikimedia.org/wiki/File:Gwyddoniadur_Cyf_07.pdf,File:Gwyddoniadur Cyf 07.pdf
799,Migdol,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/27390-_lion_bites_man%2C_migdol%2C_Ramesseum%2C_Medinet_Habu.jpg/1200px-27390-_lion_bites_man%2C_migdol%2C_Ramesseum%2C_Medinet_Habu.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Panegyrics of Granovetter,https://www.flickr.com/photos/37174512@N03/52228774399/,True,"https://commons.wikimedia.org/wiki/File:27390-_lion_bites_man,_migdol,_Ramesseum,_Medinet_Habu.jpg","File:27390- lion bites man, migdol, Ramesseum, Medinet Habu.jpg"
8,Abel-meholah,ok,https://upload.wikimedia.org/wikipedia/commons/d/d6/C%2BB-Gilead-Map.JPG,Public domain,,no idea - see source,"An illustration from the Encyclopaedia Biblica, a 1903 publication which is now in the public domain",False,https://commons.wikimedia.org/wiki/File:C+B-Gilead-Map.JPG,File:C+B-Gilead-Map.JPG
80,Arabia,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/1771_Bonne_Map_of_Arabia_-_Geographicus_-_Arabia-bonne-1771.jpg/1200px-1771_Bonne_Map_of_Arabia_-_Geographicus_-_Arabia-bonne-1771.jpg,Public domain,,Rigobert Bonne,"This file was provided to Wikimedia Commons by Geographicus Rare Antique Maps, a specialist dealer in rare maps and other cartography of the 15th, 16th, 17th, 18th and 19th centuries, as part of a cooperation project.",False,https://commons.wikimedia.org/wiki/File:1771_Bonne_Map_of_Arabia_-_Geographicus_-_Arabia-bonne-1771.jpg,File:1771 Bonne Map of Arabia - Geographicus - Arabia-bonne-1771.jpg
800,Migron,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/17235-Migron-Routes-Hydro.svg/1200px-17235-Migron-Routes-Hydro.svg.png,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Roland45,"Own work avec les données : * Découpage administratif communal et départemental : Export simple de janvier 2021 - vérifié et simplifié à 5 m sur le site du portail de données libres du gouvernement français, élaboré avec le concours des contributeurs à OpenStreetMap* Réseau routier : : Export openstreetmap de Geofabrik- version de juin 2021* Cours d'eau : Cours d'eau - Métropole - BD Carthage 2017* zones urbanisées : Corine land cover 2018Assemblé et enrichi dans fr:QGis.",True,https://commons.wikimedia.org/wiki/File:17235-Migron-Routes-Hydro.svg,File:17235-Migron-Routes-Hydro.svg
801,Miletus,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Miletus_-_Ancient_Greek_theatre_01.jpg/1200px-Miletus_-_Ancient_Greek_theatre_01.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Bernard Gagnon,Own work,True,https://commons.wikimedia.org/wiki/File:Miletus_-_Ancient_Greek_theatre_01.jpg,File:Miletus - Ancient Greek theatre 01.jpg
802,Millo,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/2014_Millo_debullado_para_as_gali%C3%B1as._Galiza.jpg/1200px-2014_Millo_debullado_para_as_gali%C3%B1as._Galiza.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Luis Miguel Bugallo Sánchez (Lmbuga),Own work,True,https://commons.wikimedia.org/wiki/File:2014_Millo_debullado_para_as_galiñas._Galiza.jpg,File:2014 Millo debullado para as galiñas. Galiza.jpg
803,Minni,ok,https://upload.wikimedia.org/wikipedia/commons/3/3d/Alvarez%2C_Minni%2C_La_Rosa.png,Public domain,,Revista Mundo Deportivo,Revista Mundo Deportivo,False,"https://commons.wikimedia.org/wiki/File:Alvarez,_Minni,_La_Rosa.png","File:Alvarez, Minni, La Rosa.png"
804,Minnith,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/%28untitled%29_The_North_American_Review%2C_%281860-01-01%29%2C_pages_21-38_%28IA_jstor-25107563%29.pdf/page1-1200px-%28untitled%29_The_North_American_Review%2C_%281860-01-01%29%2C_pages_21-38_%28IA_jstor-25107563%29.pdf.jpg,Public domain,,,"Internet Archive identifier: jstor-25107563
https://archive.org/download/jstor-25107563/25107563.pdf
IA contributor: JSTOR",False,"https://commons.wikimedia.org/wiki/File:(untitled)_The_North_American_Review,_(1860-01-01),_pages_21-38_(IA_jstor-25107563).pdf","File:(untitled) The North American Review, (1860-01-01), pages 21-38 (IA jstor-25107563).pdf"
805,Mishal,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/His_Royal_Highness_Prince_Mishal_bin_Abdulaziz.jpg/1200px-His_Royal_Highness_Prince_Mishal_bin_Abdulaziz.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Yaaamy1978,Own work,False,https://commons.wikimedia.org/wiki/File:His_Royal_Highness_Prince_Mishal_bin_Abdulaziz.jpg,File:His Royal Highness Prince Mishal bin Abdulaziz.jpg
806,Misrephoth-maim,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Arise_take_thy_journey_.._%28IA_arisetakethyjour00tole%29.pdf/page1-1200px-Arise_take_thy_journey_.._%28IA_arisetakethyjour00tole%29.pdf.jpg,Public domain,,"Toler, Henry P. [from old catalog]","Internet Archive identifier: arisetakethyjour00tole
https://archive.org/download/arisetakethyjour00tole/arisetakethyjour00tole.pdf",False,https://commons.wikimedia.org/wiki/File:Arise_take_thy_journey_.._(IA_arisetakethyjour00tole).pdf,File:Arise take thy journey .. (IA arisetakethyjour00tole).pdf
807,Mithkah,ok,https://upload.wikimedia.org/wikipedia/commons/0/09/Exodus_map_Hebrew.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Ori229,"self-made, drawn over a satellite image by NASA",True,https://commons.wikimedia.org/wiki/File:Exodus_map_Hebrew.jpg,File:Exodus map Hebrew.jpg
808,Mitylene,ok,https://upload.wikimedia.org/wikipedia/commons/e/e8/Arcebispo_de_Mitylene%2C_D._Jos%C3%A9_Alves_de_Mattos_-_O_Occidente_%2810Fev1904%29.png,Public domain,,Augusto Bobone,"Hemeroteca Digital - ""O Ocidente: revista ilustrada de Portugal e do estrangeiro"", N.º 904 (10 Fev. 1904)",False,"https://commons.wikimedia.org/wiki/File:Arcebispo_de_Mitylene,_D._José_Alves_de_Mattos_-_O_Occidente_(10Fev1904).png","File:Arcebispo de Mitylene, D. José Alves de Mattos - O Occidente (10Fev1904).png"
809,Mizpah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine%2C_Tonopah%2C_Nye_County%2C_NV_HAER_NEV%2C12-TONO%2C1-25.tif/lossy-page1-1200px-CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine%2C_Tonopah%2C_Nye_County%2C_NV_HAER_NEV%2C12-TONO%2C1-25.tif.jpg,Public domain,,"Related names:

Butler, Jim
Butler and Company
Anderson, J F
Woodside, John W
Anderson, John H
Herbst, Rebecca, historian
Stupich, Marty, photographer",https://www.loc.gov/pictures/item/nv0085.photos.103980p,False,"https://commons.wikimedia.org/wiki/File:CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine,_Tonopah,_Nye_County,_NV_HAER_NEV,12-TONO,1-25.tif","File:CABLE REELS ATOP HEADFRAME - Mizpah Mine, Tonopah, Nye County, NV HAER NEV,12-TONO,1-25.tif"
81,Arad,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Arad_2023_-_Palatul_Cultural_din_Arad_-_04.jpg/1200px-Arad_2023_-_Palatul_Cultural_din_Arad_-_04.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Chainwit.,Own work,True,https://commons.wikimedia.org/wiki/File:Arad_2023_-_Palatul_Cultural_din_Arad_-_04.jpg,File:Arad 2023 - Palatul Cultural din Arad - 04.jpg
810,Mizpah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine%2C_Tonopah%2C_Nye_County%2C_NV_HAER_NEV%2C12-TONO%2C1-25.tif/lossy-page1-1200px-CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine%2C_Tonopah%2C_Nye_County%2C_NV_HAER_NEV%2C12-TONO%2C1-25.tif.jpg,Public domain,,"Related names:

Butler, Jim
Butler and Company
Anderson, J F
Woodside, John W
Anderson, John H
Herbst, Rebecca, historian
Stupich, Marty, photographer",https://www.loc.gov/pictures/item/nv0085.photos.103980p,False,"https://commons.wikimedia.org/wiki/File:CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine,_Tonopah,_Nye_County,_NV_HAER_NEV,12-TONO,1-25.tif","File:CABLE REELS ATOP HEADFRAME - Mizpah Mine, Tonopah, Nye County, NV HAER NEV,12-TONO,1-25.tif"
811,Mizpah,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine%2C_Tonopah%2C_Nye_County%2C_NV_HAER_NEV%2C12-TONO%2C1-25.tif/lossy-page1-1200px-CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine%2C_Tonopah%2C_Nye_County%2C_NV_HAER_NEV%2C12-TONO%2C1-25.tif.jpg,Public domain,,"Related names:

Butler, Jim
Butler and Company
Anderson, J F
Woodside, John W
Anderson, John H
Herbst, Rebecca, historian
Stupich, Marty, photographer",https://www.loc.gov/pictures/item/nv0085.photos.103980p,False,"https://commons.wikimedia.org/wiki/File:CABLE_REELS_ATOP_HEADFRAME_-_Mizpah_Mine,_Tonopah,_Nye_County,_NV_HAER_NEV,12-TONO,1-25.tif","File:CABLE REELS ATOP HEADFRAME - Mizpah Mine, Tonopah, Nye County, NV HAER NEV,12-TONO,1-25.tif"
812,Mizpeh,ok,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Bellis_perennis%2C_Nebi_Samuel_%28Mizpeh%29_-_DPLA_-_94f988cbf41fc67661b777500805c745.jpg/1200px-Bellis_perennis%2C_Nebi_Samuel_%28Mizpeh%29_-_DPLA_-_94f988cbf41fc67661b777500805c745.jpg,Public domain,,L. Prang &amp; Co,"This file was contributed to Wikimedia Commons by Boston Public Library as part of a cooperation project. The donation was facilitated by the Digital Public Library of America.
Record in source catalog
DPLA identifier: 94f988cbf41fc67661b777500805c745
Boston Public Library identifier: Local other: 07_11_001055",False,"https://commons.wikimedia.org/wiki/File:Bellis_perennis,_Nebi_Samuel_(Mizpeh)_-_DPLA_-_94f988cbf41fc67661b777500805c745.jpg","File:Bellis perennis, Nebi Samuel (Mizpeh) - DPLA - 94f988cbf41fc67661b777500805c745.jpg"
